"id","alias","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.address2","location.address3","location.city","location.zip_code","location.country","location.state","alias1","category"
"wGl_DyNxSv8KUtYgiuLhmA","bi-rite-creamery-san-francisco","Bi-Rite Creamery","https://s3-media2.fl.yelpcdn.com/bphoto/tLwFRwoq7jOTDBJHc6b5-w/o.jpg",FALSE,"https://www.yelp.com/biz/bi-rite-creamery-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",9437,4.5,"$","+14156265600","(415) 626-5600",944.50634357455,37.7615877,-122.4257548,"3692 18th St",NA,"","San Francisco","94110","US","CA","icecream","Ice Cream & Frozen Yogurt"
"wGl_DyNxSv8KUtYgiuLhmA","bi-rite-creamery-san-francisco","Bi-Rite Creamery","https://s3-media2.fl.yelpcdn.com/bphoto/tLwFRwoq7jOTDBJHc6b5-w/o.jpg",FALSE,"https://www.yelp.com/biz/bi-rite-creamery-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",9437,4.5,"$","+14156265600","(415) 626-5600",944.50634357455,37.7615877,-122.4257548,"3692 18th St",NA,"","San Francisco","94110","US","CA","bakeries","Bakeries"
"lJAGnYzku5zSaLnQ_T6_GQ","brendas-french-soul-food-san-francisco","Brenda's French Soul Food","https://s3-media2.fl.yelpcdn.com/bphoto/vWm9J6Ie8ZGjqsHJxo6uxg/o.jpg",FALSE,"https://www.yelp.com/biz/brendas-french-soul-food-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",10286,4,"$$","+14153458100","(415) 345-8100",2885.38913097158,37.7829016035273,-122.419043442957,"652 Polk St","","","San Francisco","94102","US","CA","breakfast_brunch","Breakfast & Brunch"
"lJAGnYzku5zSaLnQ_T6_GQ","brendas-french-soul-food-san-francisco","Brenda's French Soul Food","https://s3-media2.fl.yelpcdn.com/bphoto/vWm9J6Ie8ZGjqsHJxo6uxg/o.jpg",FALSE,"https://www.yelp.com/biz/brendas-french-soul-food-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",10286,4,"$$","+14153458100","(415) 345-8100",2885.38913097158,37.7829016035273,-122.419043442957,"652 Polk St","","","San Francisco","94102","US","CA","french","French"
"lJAGnYzku5zSaLnQ_T6_GQ","brendas-french-soul-food-san-francisco","Brenda's French Soul Food","https://s3-media2.fl.yelpcdn.com/bphoto/vWm9J6Ie8ZGjqsHJxo6uxg/o.jpg",FALSE,"https://www.yelp.com/biz/brendas-french-soul-food-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",10286,4,"$$","+14153458100","(415) 345-8100",2885.38913097158,37.7829016035273,-122.419043442957,"652 Polk St","","","San Francisco","94102","US","CA","soulfood","Soul Food"
"WavvLdfdP6g8aZTtbBQHTw","gary-danko-san-francisco","Gary Danko","https://s3-media2.fl.yelpcdn.com/bphoto/CPc91bGzKBe95aM5edjhhQ/o.jpg",FALSE,"https://www.yelp.com/biz/gary-danko-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",5324,4.5,"$$$$","+14157492060","(415) 749-2060",5191.34180320742,37.80587,-122.42058,"800 N Point St","","","San Francisco","94109","US","CA","newamerican","American (New)"
"WavvLdfdP6g8aZTtbBQHTw","gary-danko-san-francisco","Gary Danko","https://s3-media2.fl.yelpcdn.com/bphoto/CPc91bGzKBe95aM5edjhhQ/o.jpg",FALSE,"https://www.yelp.com/biz/gary-danko-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",5324,4.5,"$$$$","+14157492060","(415) 749-2060",5191.34180320742,37.80587,-122.42058,"800 N Point St","","","San Francisco","94109","US","CA","french","French"
"WavvLdfdP6g8aZTtbBQHTw","gary-danko-san-francisco","Gary Danko","https://s3-media2.fl.yelpcdn.com/bphoto/CPc91bGzKBe95aM5edjhhQ/o.jpg",FALSE,"https://www.yelp.com/biz/gary-danko-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",5324,4.5,"$$$$","+14157492060","(415) 749-2060",5191.34180320742,37.80587,-122.42058,"800 N Point St","","","San Francisco","94109","US","CA","wine_bars","Wine Bars"
"ri7UUYmx21AgSpRsf4-9QA","tartine-bakery-and-cafe-san-francisco","Tartine Bakery & Cafe","https://s3-media1.fl.yelpcdn.com/bphoto/ctsqUNzbfDH5HsDI61m2fw/o.jpg",FALSE,"https://www.yelp.com/biz/tartine-bakery-and-cafe-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",7555,4,"$$","+14154872600","(415) 487-2600",1091.24958556203,37.7614250022004,-122.424051321456,"600 Guerrero St","","","San Francisco","94110","US","CA","bakeries","Bakeries"
"ri7UUYmx21AgSpRsf4-9QA","tartine-bakery-and-cafe-san-francisco","Tartine Bakery & Cafe","https://s3-media1.fl.yelpcdn.com/bphoto/ctsqUNzbfDH5HsDI61m2fw/o.jpg",FALSE,"https://www.yelp.com/biz/tartine-bakery-and-cafe-san-francisco?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",7555,4,"$$","+14154872600","(415) 487-2600",1091.24958556203,37.7614250022004,-122.424051321456,"600 Guerrero St","","","San Francisco","94110","US","CA","cafes","Cafes"
