"id","alias","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.address2","location.address3","location.city","location.zip_code","location.country","location.state","alias1","category"
"ctHjyadbDQAtUFfkcAFEHw","zahav-philadelphia","Zahav","https://s3-media3.fl.yelpcdn.com/bphoto/2Z55KXfEYZhujSQHk2AFfA/o.jpg",FALSE,"https://www.yelp.com/biz/zahav-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2561,4.5,"$$$","+12156258800","(215) 625-8800",2374.30339966238,39.9462611465167,-75.1451350778608,"237 St James Pl","","","Philadelphia","19106","US","PA","mideastern","Middle Eastern"
"6ajnOk0GcY9xbb5Ocaw8Gw","barbuzzo-philadelphia","Barbuzzo","https://s3-media4.fl.yelpcdn.com/bphoto/XMBdEAkuMf-Xx2vxnfTdnQ/o.jpg",FALSE,"https://www.yelp.com/biz/barbuzzo-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2415,4.5,"$$","+12155469300","(215) 546-9300",877.931789849032,39.94999,-75.16216,"110 S 13th St","","","Philadelphia","19107","US","PA","mediterranean","Mediterranean"
"6ajnOk0GcY9xbb5Ocaw8Gw","barbuzzo-philadelphia","Barbuzzo","https://s3-media4.fl.yelpcdn.com/bphoto/XMBdEAkuMf-Xx2vxnfTdnQ/o.jpg",FALSE,"https://www.yelp.com/biz/barbuzzo-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2415,4.5,"$$","+12155469300","(215) 546-9300",877.931789849032,39.94999,-75.16216,"110 S 13th St","","","Philadelphia","19107","US","PA","pizza","Pizza"
"atZ_olNKXOG4rEr6mccN8g","beilers-bakery-philadelphia","Beiler's Bakery","https://s3-media1.fl.yelpcdn.com/bphoto/DrTY5uF22FqpCK6UFj3d5A/o.jpg",FALSE,"https://www.yelp.com/biz/beilers-bakery-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1157,4.5,"$","+12153510735","(215) 351-0735",1007.69854704904,39.9531334,-75.1594228,"51 N 12th St","","Reading Terminal Market","Philadelphia","19107","US","PA","bakeries","Bakeries"
"atZ_olNKXOG4rEr6mccN8g","beilers-bakery-philadelphia","Beiler's Bakery","https://s3-media1.fl.yelpcdn.com/bphoto/DrTY5uF22FqpCK6UFj3d5A/o.jpg",FALSE,"https://www.yelp.com/biz/beilers-bakery-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1157,4.5,"$","+12153510735","(215) 351-0735",1007.69854704904,39.9531334,-75.1594228,"51 N 12th St","","Reading Terminal Market","Philadelphia","19107","US","PA","donuts","Donuts"
"K7KHmHzxNwzqiijSJeKe_A","cafe-la-maude-philadelphia","Cafe La Maude","https://s3-media3.fl.yelpcdn.com/bphoto/GlsLE4Ms_Z0Q8u5K9cSboA/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-la-maude-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1134,4.5,"$$","+12673187869","(267) 318-7869",2551.62954777248,39.963948,-75.144364,"816 N 4th St","","","Philadelphia","19123","US","PA","cafes","Cafes"
"K7KHmHzxNwzqiijSJeKe_A","cafe-la-maude-philadelphia","Cafe La Maude","https://s3-media3.fl.yelpcdn.com/bphoto/GlsLE4Ms_Z0Q8u5K9cSboA/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-la-maude-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1134,4.5,"$$","+12673187869","(267) 318-7869",2551.62954777248,39.963948,-75.144364,"816 N 4th St","","","Philadelphia","19123","US","PA","breakfast_brunch","Breakfast & Brunch"
"K7KHmHzxNwzqiijSJeKe_A","cafe-la-maude-philadelphia","Cafe La Maude","https://s3-media3.fl.yelpcdn.com/bphoto/GlsLE4Ms_Z0Q8u5K9cSboA/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-la-maude-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1134,4.5,"$$","+12673187869","(267) 318-7869",2551.62954777248,39.963948,-75.144364,"816 N 4th St","","","Philadelphia","19123","US","PA","newamerican","American (New)"
"i_FWONQD1ZBqrNE2b-M5Ug","talulas-garden-philadelphia","Talula's Garden","https://s3-media3.fl.yelpcdn.com/bphoto/wwZpwvmYvK9wSH16IQ9TxQ/o.jpg",FALSE,"https://www.yelp.com/biz/talulas-garden-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1512,4.5,"$$$","+12155927787","(215) 592-7787",1667.83426494885,39.9473272217862,-75.1535421779099,"210 W Washington Sq","","","Philadelphia","19106","US","PA","newamerican","American (New)"
"6_T2xzR74JqGCTPefAD8Tw","morimoto-philadelphia","Morimoto","https://s3-media1.fl.yelpcdn.com/bphoto/NBARYXwovM-a43279sMcTQ/o.jpg",FALSE,"https://www.yelp.com/biz/morimoto-philadelphia?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1720,4.5,"$$$$","+12154139070","(215) 413-9070",1595.51801556876,39.9496652298936,-75.1532727008282,"723 Chestnut St","","","Philadelphia","19106","US","PA","japanese","Japanese"
