"id","alias","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.address2","location.address3","location.city","location.zip_code","location.country","location.state","alias1","category"
"H4jJ7XB3CetIr1pg56CczQ","levain-bakery-new-york","Levain Bakery","https://s3-media2.fl.yelpcdn.com/bphoto/9uUdfbEHUB4D-4s_RVA9zw/o.jpg",FALSE,"https://www.yelp.com/biz/levain-bakery-new-york?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",7343,4.5,"$$","+12128746080","(212) 874-6080",8367.19712306029,40.7799404643263,-73.980282552649,"167 W 74th St","","","New York","10023","US","NY","bakeries","Bakeries"
"xEnNFXtMLDF5kZDxfaCJgA","the-halal-guys-new-york-2","The Halal Guys","https://s3-media1.fl.yelpcdn.com/bphoto/24lb-VP2zVySsY9cq45ETw/o.jpg",FALSE,"https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",9121,4,"$","","",6388.83958943291,40.7617559582706,-73.979229927063,"W 53rd St 6th Ave",NA,"","New York","10019","US","NY","foodstands","Food Stands"
"xEnNFXtMLDF5kZDxfaCJgA","the-halal-guys-new-york-2","The Halal Guys","https://s3-media1.fl.yelpcdn.com/bphoto/24lb-VP2zVySsY9cq45ETw/o.jpg",FALSE,"https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",9121,4,"$","","",6388.83958943291,40.7617559582706,-73.979229927063,"W 53rd St 6th Ave",NA,"","New York","10019","US","NY","mideastern","Middle Eastern"
"xEnNFXtMLDF5kZDxfaCJgA","the-halal-guys-new-york-2","The Halal Guys","https://s3-media1.fl.yelpcdn.com/bphoto/24lb-VP2zVySsY9cq45ETw/o.jpg",FALSE,"https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",9121,4,"$","","",6388.83958943291,40.7617559582706,-73.979229927063,"W 53rd St 6th Ave",NA,"","New York","10019","US","NY","halal","Halal"
"44SY464xDHbvOcjDzRbKkQ","ippudo-ny-new-york-7","Ippudo NY","https://s3-media1.fl.yelpcdn.com/bphoto/zF3EgqHCk7zBUwD2B3WTEA/o.jpg",FALSE,"https://www.yelp.com/biz/ippudo-ny-new-york-7?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",9672,4,"$$","","",2855.84485141638,40.73092,-73.99015,"65 4th Ave","","","New York","10003","US","NY","ramen","Ramen"
"V7lXZKBDzScDeGB8JmnzSA","katzs-delicatessen-new-york","Katz's Delicatessen","https://s3-media1.fl.yelpcdn.com/bphoto/B6xNx79cSE7bFxqERBYOhg/o.jpg",FALSE,"https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",10767,4,"$$","+12122542246","(212) 254-2246",1947.37400451414,40.72222,-73.98751,"205 E Houston St","","","New York","10003","US","NY","delis","Delis"
"V7lXZKBDzScDeGB8JmnzSA","katzs-delicatessen-new-york","Katz's Delicatessen","https://s3-media1.fl.yelpcdn.com/bphoto/B6xNx79cSE7bFxqERBYOhg/o.jpg",FALSE,"https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",10767,4,"$$","+12122542246","(212) 254-2246",1947.37400451414,40.72222,-73.98751,"205 E Houston St","","","New York","10003","US","NY","sandwiches","Sandwiches"
"V7lXZKBDzScDeGB8JmnzSA","katzs-delicatessen-new-york","Katz's Delicatessen","https://s3-media1.fl.yelpcdn.com/bphoto/B6xNx79cSE7bFxqERBYOhg/o.jpg",FALSE,"https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",10767,4,"$$","+12122542246","(212) 254-2246",1947.37400451414,40.72222,-73.98751,"205 E Houston St","","","New York","10003","US","NY","catering","Caterers"
"jVncyqXwlx_D9f2xZn05tg","the-metropolitan-museum-of-art-new-york-3","The Metropolitan Museum of Art","https://s3-media1.fl.yelpcdn.com/bphoto/IYGL2yl2Pu6P5wj3rKI_kw/o.jpg",FALSE,"https://www.yelp.com/biz/the-metropolitan-museum-of-art-new-york-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2667,4.5,NA,"+12125357710","(212) 535-7710",8623.2495062311,40.779254271604,-73.9628841731528,"1000 5th Ave","","","New York","10028","US","NY","artmuseums","Art Museums"
"xOw4aafJRji9XomGunlvcQ","central-park-new-york","Central Park","https://s3-media2.fl.yelpcdn.com/bphoto/a_T1R7oNyM-5Vtcx5ZiyPw/o.jpg",FALSE,"https://www.yelp.com/biz/central-park-new-york?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2275,5,NA,"+12123106600","(212) 310-6600",8893.83585557141,40.782418740809,-73.9656022837641,"14 E 60th St","","Central Park Conservancy","New York","10022","US","NY","parks","Parks"
"jnEv25Y2DosTq2sNnvmC9g","los-tacos-no-1-new-york","Los Tacos No.1","https://s3-media2.fl.yelpcdn.com/bphoto/FU44TYl3PzXsE06G4W5aog/o.jpg",FALSE,"https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2593,4.5,"$","+12122560343","(212) 256-0343",4244.35869925055,40.7425547,-74.0060838,"75 9th Ave","","","New York","10011","US","NY","tacos","Tacos"
"WHRHK3S1mQc3PmhwsGRvbw","bibble-and-sip-new-york-2","Bibble & Sip","https://s3-media2.fl.yelpcdn.com/bphoto/b4_G7Dc2l1hpHlTjH48kuw/o.jpg",FALSE,"https://www.yelp.com/biz/bibble-and-sip-new-york-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4213,4.5,"$","+16466495116","(646) 649-5116",6427.92125215535,40.76282,-73.98518,"253 W 51st St","","","New York","10019","US","NY","coffee","Coffee & Tea"
"WHRHK3S1mQc3PmhwsGRvbw","bibble-and-sip-new-york-2","Bibble & Sip","https://s3-media2.fl.yelpcdn.com/bphoto/b4_G7Dc2l1hpHlTjH48kuw/o.jpg",FALSE,"https://www.yelp.com/biz/bibble-and-sip-new-york-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4213,4.5,"$","+16466495116","(646) 649-5116",6427.92125215535,40.76282,-73.98518,"253 W 51st St","","","New York","10019","US","NY","bakeries","Bakeries"
"UA2M9QFZghe-9th2KwLoWQ","burger-and-lobster-new-york-4","Burger & Lobster","https://s3-media3.fl.yelpcdn.com/bphoto/1rHd7F4zztAsScwzM0vDmw/o.jpg",FALSE,"https://www.yelp.com/biz/burger-and-lobster-new-york-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4880,4,"$$","+16468337532","(646) 833-7532",3852.2188529432,40.74007,-73.99344,"39 W 19th St","","","New York","10011","US","NY","seafood","Seafood"
"UA2M9QFZghe-9th2KwLoWQ","burger-and-lobster-new-york-4","Burger & Lobster","https://s3-media3.fl.yelpcdn.com/bphoto/1rHd7F4zztAsScwzM0vDmw/o.jpg",FALSE,"https://www.yelp.com/biz/burger-and-lobster-new-york-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4880,4,"$$","+16468337532","(646) 833-7532",3852.2188529432,40.74007,-73.99344,"39 W 19th St","","","New York","10011","US","NY","burgers","Burgers"
"UA2M9QFZghe-9th2KwLoWQ","burger-and-lobster-new-york-4","Burger & Lobster","https://s3-media3.fl.yelpcdn.com/bphoto/1rHd7F4zztAsScwzM0vDmw/o.jpg",FALSE,"https://www.yelp.com/biz/burger-and-lobster-new-york-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4880,4,"$$","+16468337532","(646) 833-7532",3852.2188529432,40.74007,-73.99344,"39 W 19th St","","","New York","10011","US","NY","newamerican","American (New)"
"veq1Bl1DW3UWMekZJUsG1Q","gramercy-tavern-new-york","Gramercy Tavern","https://s3-media4.fl.yelpcdn.com/bphoto/1C20qnil3QUWRl3om2gOFg/o.jpg",FALSE,"https://www.yelp.com/biz/gramercy-tavern-new-york?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2717,4.5,"$$$$","+12124770777","(212) 477-0777",3711.74390582856,40.738527,-73.988417,"42 E 20th St","","","New York","10003","US","NY","newamerican","American (New)"
